CustomerID,Gender,Age,LoyaltyPoints,FeedbackScore
10237,Non-Binary,64,155,5
10238,Non-Binary,33,919,3
10239,Male,59,911,3
10240,Non-Binary,41,905,3
10241,Non-Binary,56,537,1
10242,Female,38,883,2
10243,Non-Binary,26,840,3
10244,Non-Binary,26,111,1
10245,Non-Binary,33,299,2
10246,Non-Binary,18,105,3
10247,Non-Binary,29,853,1
10248,Male,70,21,1
10249,Non-Binary,61,466,2
10250,Non-Binary,27,876,2
10251,Male,18,139,3
10252,Non-Binary,69,557,3
10253,Male,45,595,4
10254,Non-Binary,52,836,2
10255,Female,21,372,1
10256,Female,57,736,1
10257,Non-Binary,50,83,1
10258,Non-Binary,48,404,3
10259,Female,34,327,3
10260,Male,59,791,4
10261,Non-Binary,41,801,3
10262,Non-Binary,54,659,2
10263,Male,26,735,2
10264,Female,57,903,4
10265,Non-Binary,60,32,1
10266,Male,44,168,3
10267,Non-Binary,52,890,5
10268,Non-Binary,67,983,4
10269,Non-Binary,38,396,3
10270,Non-Binary,59,518,4
10271,Non-Binary,70,816,2
10272,Male,26,200,1
10273,Male,29,195,4
10274,Male,36,766,1
10275,Male,66,534,2
10276,Non-Binary,53,767,1
10277,Non-Binary,30,371,4
10278,Female,18,865,2
10279,Non-Binary,43,372,4
10280,Female,64,152,5
10281,Female,39,878,4
10282,Male,70,430,5
10283,Non-Binary,45,726,2
10284,Female,51,136,2
10285,Non-Binary,45,917,1
10286,Female,32,844,5
10287,Non-Binary,26,281,1
10288,Female,37,758,4
10289,Non-Binary,55,673,2
10290,Non-Binary,67,588,3
10291,Male,29,882,5
10292,Male,70,523,5
10293,Female,54,318,4
10294,Male,48,383,2
10295,Non-Binary,18,234,1
10296,Non-Binary,25,662,2
10297,Male,68,250,3
10298,Non-Binary,28,577,2
10299,Female,30,617,1
10300,Non-Binary,66,62,4
10301,Female,31,869,1
10302,Non-Binary,30,977,1
10303,Male,28,550,4
10304,Male,53,503,4
10305,Non-Binary,60,674,1
10306,Female,69,669,4
10307,Female,34,312,4
10308,Female,68,442,4
10309,Female,43,523,4
10310,Non-Binary,33,814,4
10311,Female,58,418,3
10312,Female,70,147,5
10313,Male,48,361,3
10314,Male,59,486,4
10315,Non-Binary,68,470,3
10316,Female,54,703,4
10317,Non-Binary,27,602,1
10318,Male,51,330,5
10319,Non-Binary,37,488,3
10320,Female,38,108,2
10321,Non-Binary,18,473,4
10322,Male,28,957,3
10323,Non-Binary,58,206,2
10324,Female,22,176,3
10325,Non-Binary,36,901,5
10326,Male,51,88,5
10327,Female,55,706,2
10328,Non-Binary,26,17,3
10329,Non-Binary,38,520,5
10330,Female,31,902,3
10331,Female,45,493,3
10332,Female,50,148,1
10333,Non-Binary,64,522,2
10334,Non-Binary,25,195,1
10335,Female,40,812,4
10336,Female,66,499,1
10337,Non-Binary,50,21,4
10338,Female,70,368,4
10339,Male,27,365,5
10340,Male,39,944,1
10341,Female,60,481,5
10342,Non-Binary,69,98,3
10343,Male,22,408,1
10344,Male,30,989,3
10345,Non-Binary,46,188,5
10346,Non-Binary,42,189,4
10347,Non-Binary,25,966,4
10348,Non-Binary,38,734,1
10349,Male,32,376,1
10350,Male,50,367,3
10351,Male,36,277,1
10352,Male,69,331,3
10353,Female,46,310,1
10354,Male,35,149,1
10355,Female,28,385,3
10356,Male,61,822,5
10357,Male,58,660,4
10358,Female,24,197,2
10359,Male,52,968,2
10360,Male,23,774,2
10361,Non-Binary,32,920,3
10362,Non-Binary,61,677,2
10363,Female,61,714,2
10364,Male,20,461,3
10365,Non-Binary,47,736,1
10366,Female,58,363,2
10367,Male,55,596,4
10368,Male,39,166,5
10369,Male,40,479,2
10370,Non-Binary,39,167,1
10371,Female,19,181,2
10372,Non-Binary,68,67,5
10373,Non-Binary,29,721,3
10374,Non-Binary,39,656,4
10375,Female,53,91,4
10376,Non-Binary,21,795,3
10377,Non-Binary,55,300,4
10378,Female,24,742,4
10379,Male,59,185,5
10380,Non-Binary,50,439,5
10381,Female,50,264,2
10382,Female,63,47,5
10383,Non-Binary,43,571,5
10384,Male,26,762,5
10385,Non-Binary,46,615,5
10386,Female,37,82,2
10387,Female,66,360,5
10388,Non-Binary,33,154,1
10389,Female,60,245,2
10390,Female,38,359,2
10391,Non-Binary,48,750,2
10392,Non-Binary,26,760,1
10393,Female,47,313,3
10394,Female,23,500,2
10395,Non-Binary,36,485,2
10396,Non-Binary,31,58,5
10397,Non-Binary,35,338,5
10398,Female,54,758,3
10399,Male,19,145,4
10400,Female,47,849,3
10401,Female,24,749,2
10402,Non-Binary,46,629,5
10403,Male,63,64,5
10404,Female,42,434,5
10405,Male,62,773,1
10406,Non-Binary,31,540,5
10407,Male,65,819,5
10408,Non-Binary,67,35,1
10409,Male,52,225,3
10410,Male,70,587,1
10411,Female,30,140,5
10412,Female,55,51,3
10413,Non-Binary,65,68,5
10414,Male,38,982,3
10415,Male,41,128,3
10416,Female,41,604,2
10417,Male,34,243,4
10418,Non-Binary,42,1000,3
10419,Female,40,795,5
10420,Non-Binary,66,88,2
10421,Female,33,566,4
10422,Male,70,801,1
10423,Female,63,782,5
10424,Male,53,927,5
10425,Female,70,301,1
10426,Female,44,960,3
10427,Female,46,625,1
10428,Non-Binary,48,132,1
10429,Male,44,784,2
10430,Female,29,200,2
10431,Non-Binary,41,826,2
10432,Female,19,821,4
10433,Male,24,465,1
10434,Female,22,286,2
10435,Non-Binary,44,915,1
10436,Non-Binary,62,341,1
10437,Female,66,770,4
10438,Non-Binary,46,661,5
10439,Male,30,636,4
10440,Non-Binary,35,891,1
10441,Female,33,813,1
10442,Female,69,402,5
10443,Non-Binary,30,953,1
10444,Male,34,188,1
10445,Female,61,273,5
10446,Male,58,298,2
10447,Male,48,96,1
10448,Non-Binary,61,963,3
10449,Non-Binary,27,552,2
10450,Male,39,886,2
10451,Female,24,473,2
10452,Non-Binary,35,900,2
10453,Non-Binary,21,595,5
10454,Non-Binary,53,711,2
10455,Non-Binary,54,957,5
10456,Male,53,760,5
10457,Female,60,997,5
10458,Female,60,776,2
10459,Female,22,773,2
10460,Non-Binary,22,875,5
10461,Female,45,622,2
10462,Male,60,734,5
10463,Male,25,533,1
10464,Male,38,465,4
10465,Non-Binary,46,56,4
10466,Female,35,548,4
10467,Non-Binary,46,826,5
10468,Male,66,650,5
10469,Female,30,111,2
10470,Male,53,183,5
10471,Female,43,227,4
10472,Female,48,660,1
10473,Female,47,306,2
10474,Non-Binary,46,374,3
10475,Female,27,249,4
10476,Female,21,566,5
10477,Non-Binary,63,356,1
10478,Male,65,512,3
10479,Non-Binary,65,728,4
10480,Non-Binary,69,484,3
10481,Female,35,196,1
10482,Female,52,373,5
10483,Non-Binary,69,820,2
10484,Male,46,789,3
10485,Male,35,179,5
10486,Non-Binary,53,496,2
10487,Female,66,55,5
10488,Male,38,198,3
10489,Non-Binary,26,806,4
10490,Female,39,646,4
10491,Non-Binary,58,818,1
10492,Non-Binary,19,194,5
10493,Male,63,846,4
10494,Male,61,239,1
10495,Non-Binary,38,120,2
10496,Non-Binary,32,449,4
10497,Male,25,739,4
10498,Female,31,789,1
10499,Non-Binary,37,398,5
10500,Female,43,938,4
10501,Non-Binary,19,225,3
10502,Male,65,89,4
10503,Female,47,406,1
10504,Non-Binary,43,813,4
10505,Male,69,396,4
10506,Non-Binary,19,742,1
10507,Male,36,303,5
10508,Male,21,686,3
10509,Female,22,447,1
10510,Non-Binary,23,850,1
10511,Male,39,943,5
10512,Male,38,25,2
10513,Non-Binary,39,361,2
10514,Female,39,588,5
10515,Non-Binary,24,750,2
10516,Female,41,248,4
10517,Non-Binary,32,139,3
10518,Non-Binary,51,827,1
10519,Non-Binary,45,498,1
10520,Female,59,770,4
10521,Non-Binary,23,643,4
10522,Non-Binary,23,498,1
10523,Female,55,941,1
10524,Non-Binary,30,640,3
10525,Female,60,816,3
10526,Male,20,624,2
10527,Male,57,30,1
10528,Non-Binary,67,412,1
10529,Male,36,104,5
10530,Female,48,886,5
10531,Male,21,953,5
10532,Female,67,843,3
10533,Male,18,228,4
10534,Non-Binary,22,910,1
10535,Male,20,409,4
10536,Non-Binary,40,421,1
10537,Non-Binary,57,212,5
10538,Male,53,774,2
10539,Female,50,463,5
10540,Non-Binary,41,725,4
10541,Non-Binary,44,339,1
10542,Non-Binary,27,213,1
10543,Male,26,473,4
10544,Non-Binary,34,39,2
10545,Male,46,936,2
10546,Female,25,112,4
10547,Female,49,285,2
10548,Female,30,322,1
10549,Male,54,821,2
10550,Female,69,586,3
10551,Non-Binary,52,965,4
10552,Male,58,5,2
10553,Non-Binary,31,775,4
10554,Male,37,593,1
10555,Non-Binary,22,592,4
10556,Female,28,977,5
10557,Male,46,558,1
10558,Female,34,275,4
10559,Non-Binary,45,33,1
10560,Non-Binary,42,263,5
10561,Male,26,844,4
10562,Male,22,49,4
10563,Female,29,12,5
10564,Male,54,239,4
10565,Non-Binary,65,811,5
10566,Male,64,409,3
10567,Male,36,273,4
10568,Female,39,597,5
10569,Male,55,934,1
10570,Non-Binary,64,212,4
10571,Non-Binary,65,301,4
10572,Female,70,745,4
10573,Male,48,365,5
10574,Female,58,562,1
10575,Male,29,883,2
10576,Female,46,156,1
10577,Female,70,185,5
10578,Female,47,572,1
10579,Male,62,895,2
10580,Male,30,181,5
10581,Female,59,521,1
10582,Female,48,383,3
10583,Female,23,359,2
10584,Non-Binary,31,520,1
10585,Female,24,680,1
10586,Male,22,329,5
10587,Non-Binary,39,547,3
10588,Non-Binary,36,315,2
10589,Female,52,226,5
10590,Non-Binary,28,790,2
10591,Non-Binary,37,855,4
10592,Male,26,537,1
10593,Female,54,732,3
10594,Male,27,178,1
10595,Female,52,903,5
10596,Male,24,423,4
10597,Non-Binary,57,73,3
10598,Male,59,477,5
10599,Non-Binary,54,752,3
10600,Male,56,995,4
10601,Male,40,856,2
10602,Male,31,361,5
10603,Non-Binary,50,759,1
10604,Female,63,3,5
10605,Male,55,890,2
10606,Non-Binary,19,687,1
10607,Female,58,970,2
10608,Non-Binary,70,477,5
10609,Male,25,387,4
10610,Non-Binary,28,851,3
10611,Male,29,496,4
10612,Male,45,450,1
10613,Female,19,24,4
10614,Female,26,578,4
10615,Non-Binary,20,728,5
10616,Male,25,560,1
10617,Male,29,758,3
10618,Non-Binary,30,284,2
10619,Female,43,986,5
10620,Non-Binary,43,244,3
10621,Male,47,414,1
10622,Non-Binary,23,747,2
10623,Non-Binary,38,916,5
10624,Male,43,814,3
10625,Female,56,314,1
10626,Female,31,920,1
10627,Female,21,687,3
10628,Non-Binary,56,982,5
10629,Non-Binary,68,954,3
10630,Non-Binary,54,326,5
10631,Male,61,626,4
10632,Non-Binary,51,841,2
10633,Female,56,20,2
10634,Female,32,822,3
10635,Male,55,343,5
10636,Male,67,275,4
10637,Male,64,970,1
10638,Male,32,695,4
10639,Male,59,739,4
10640,Female,56,472,1
10641,Non-Binary,36,42,1
10642,Female,49,805,1
10643,Non-Binary,20,254,4
10644,Female,65,632,2
10645,Female,22,498,1
10646,Non-Binary,26,475,1
10647,Female,37,217,4
10648,Female,42,10,1
10649,Female,18,212,5
10650,Non-Binary,32,731,3
10651,Non-Binary,30,943,2
10652,Male,40,162,3
10653,Non-Binary,59,194,2
10654,Female,35,198,2
10655,Male,60,877,2
10656,Female,53,140,2
10657,Male,69,98,3
10658,Male,36,909,1
10659,Male,48,325,2
10660,Male,48,914,4
10661,Non-Binary,64,666,3
10662,Male,46,530,4
10663,Non-Binary,51,824,3
10664,Male,20,575,1
10665,Female,48,320,3
10666,Female,32,888,5
10667,Non-Binary,33,882,2
10668,Non-Binary,29,104,4
10669,Non-Binary,36,505,5
10670,Female,70,215,2
10671,Male,19,861,3
10672,Non-Binary,20,983,2
10673,Non-Binary,36,217,3
10674,Female,70,579,4
10675,Female,38,567,5
10676,Non-Binary,60,108,4
10677,Male,59,694,4
10678,Male,21,563,3
10679,Female,68,910,3
10680,Male,42,265,1
10681,Male,26,194,1
10682,Male,18,443,4
10683,Female,65,314,4
10684,Male,18,406,2
10685,Non-Binary,27,579,2
10686,Non-Binary,61,155,1
10687,Non-Binary,42,436,4
10688,Male,52,464,1
10689,Male,34,82,5
10690,Non-Binary,46,915,2
10691,Male,61,880,2
10692,Non-Binary,25,277,3
10693,Male,42,497,2
10694,Non-Binary,58,163,4
10695,Non-Binary,38,46,2
10696,Female,26,960,3
10697,Female,24,950,2
10698,Non-Binary,34,796,1
10699,Male,33,11,4
10700,Male,54,189,4
10701,Female,45,329,1
10702,Female,53,712,5
10703,Non-Binary,20,151,5
10704,Non-Binary,59,305,1
10705,Female,27,774,4
10706,Male,52,130,3
10707,Male,25,852,5
10708,Female,47,672,5
10709,Male,36,307,2
10710,Non-Binary,58,619,2
10711,Non-Binary,21,707,1
10712,Non-Binary,20,871,1
10713,Non-Binary,43,429,2
10714,Non-Binary,42,825,5
10715,Female,50,344,3
10716,Non-Binary,53,624,1
10717,Male,35,209,5
10718,Female,44,296,4
10719,Male,61,963,4
10720,Female,36,155,1
10721,Female,21,457,1
10722,Non-Binary,52,834,3
10723,Male,51,118,3
10724,Non-Binary,31,195,5
10725,Non-Binary,63,777,1
10726,Female,44,855,5
10727,Male,37,151,3
10728,Female,34,357,5
10729,Non-Binary,54,531,3
10730,Non-Binary,42,418,1
10731,Male,24,934,2
10732,Female,42,187,1
10733,Male,58,986,3
10734,Male,44,426,1
10735,Female,19,185,5
10736,Male,44,118,5
10737,Female,68,257,3
10738,Non-Binary,25,130,2
10739,Male,20,598,1
10740,Non-Binary,27,558,1
10741,Non-Binary,55,128,2
10742,Non-Binary,34,484,3
10743,Non-Binary,20,277,3
10744,Male,43,138,1
10745,Female,35,52,4
10746,Female,22,550,2
10747,Female,21,335,5
10748,Male,56,235,2
10749,Non-Binary,49,986,3
10750,Non-Binary,25,583,5
10751,Non-Binary,33,703,1
10752,Male,70,718,3
10753,Male,29,631,3
10754,Female,47,167,5
10755,Non-Binary,28,273,3
10756,Female,26,116,3
10757,Non-Binary,54,587,3
10758,Male,28,442,4
10759,Male,19,923,2
10760,Male,36,685,3
10761,Female,47,565,3
10762,Male,67,653,2
10763,Non-Binary,41,288,4
10764,Male,58,6,5
10765,Male,21,628,2
10766,Non-Binary,42,340,1
10767,Male,18,46,5
10768,Non-Binary,64,334,5
10769,Non-Binary,68,84,5
10770,Male,57,650,2
10771,Male,64,58,1
10772,Female,38,296,1
10773,Female,32,690,1
10774,Male,28,745,4
10775,Non-Binary,51,323,2
10776,Female,35,365,3
10777,Male,28,239,5
10778,Non-Binary,52,517,2
10779,Female,60,319,2
10780,Non-Binary,56,304,4
10781,Non-Binary,65,747,1
10782,Female,69,827,4
10783,Female,63,228,2
10784,Female,70,420,5
10785,Female,53,698,3
10786,Male,38,467,2
10787,Male,60,707,3
10788,Male,21,556,2
10789,Non-Binary,69,797,4
10790,Male,20,642,4
10791,Non-Binary,28,992,4
10792,Non-Binary,27,743,5
10793,Female,34,487,4
10794,Male,63,956,4
10795,Female,44,824,2
10796,Non-Binary,46,469,4
10797,Male,23,383,4
10798,Female,45,536,1
10799,Non-Binary,51,906,5
10800,Female,28,226,5
10801,Male,63,79,3
10802,Female,19,823,1
10803,Non-Binary,37,38,2
10804,Male,43,907,2
10805,Non-Binary,46,454,2
10806,Male,53,873,4
10807,Female,60,610,1
10808,Female,54,513,1
10809,Non-Binary,35,139,5
10810,Non-Binary,46,383,1
10811,Male,23,354,2
10812,Male,48,64,1
10813,Female,55,405,1
10814,Female,28,160,2
10815,Male,42,445,4
10816,Female,58,451,1
10817,Male,46,123,4
10818,Male,41,202,3
10819,Female,36,267,1
10820,Non-Binary,36,767,2
10821,Female,56,461,3
10822,Female,27,958,3
10823,Female,68,732,4
10824,Non-Binary,32,771,3
10825,Female,56,742,5
10826,Female,55,628,3
10827,Non-Binary,37,639,4
10828,Non-Binary,65,159,2
10829,Non-Binary,43,127,5
10830,Female,35,706,3
10831,Non-Binary,26,102,3
10832,Non-Binary,50,92,5
10833,Male,69,762,5
10834,Female,53,752,2
10835,Male,21,48,1
10836,Male,45,152,4
10837,Non-Binary,53,119,4
10838,Non-Binary,41,959,2
10839,Non-Binary,37,993,3
10840,Female,19,509,4
10841,Female,57,760,3
10842,Female,66,7,5
10843,Female,26,152,2
10844,Male,24,540,1
10845,Male,66,446,3
10846,Non-Binary,31,97,1
10847,Female,69,479,3
10848,Female,24,917,5
10849,Female,44,833,3
10850,Female,28,810,4
10851,Non-Binary,30,28,4
10852,Non-Binary,61,376,3
10853,Male,51,982,4
10854,Female,27,70,4
10855,Non-Binary,70,912,4
10856,Male,50,447,5
10857,Non-Binary,41,722,4
10858,Female,67,246,4
10859,Male,68,985,3
10860,Non-Binary,65,397,5
10861,Male,18,161,2
10862,Female,61,369,2
10863,Male,46,281,5
10864,Female,56,514,2
10865,Non-Binary,63,796,3
10866,Female,41,816,4
10867,Female,66,671,1
10868,Female,56,53,4
10869,Male,56,404,1
10870,Female,40,740,5
10871,Non-Binary,59,682,1
10872,Male,48,562,5
10873,Female,22,796,5
10874,Female,65,264,2
10875,Male,64,876,5
10876,Non-Binary,52,223,3
10877,Male,19,507,1
10878,Non-Binary,43,78,3
10879,Non-Binary,46,459,5
10880,Female,37,734,3
10881,Non-Binary,68,385,3
10882,Male,22,327,2
10883,Female,50,49,4
10884,Male,18,649,1
10885,Male,39,479,3
10886,Non-Binary,64,59,2
10887,Non-Binary,64,544,2
10888,Male,61,815,5
10889,Female,58,96,5
10890,Non-Binary,55,847,3
10891,Non-Binary,45,836,4
10892,Female,48,933,5
10893,Male,38,549,4
10894,Male,21,331,1
10895,Female,19,363,1
10896,Male,60,196,5
10897,Female,34,328,3
10898,Non-Binary,21,843,5
10899,Female,53,121,3
10900,Female,56,29,2
10901,Male,70,78,5
10902,Male,34,708,4
10903,Non-Binary,35,612,5
10904,Non-Binary,64,544,5
10905,Female,50,343,2
10906,Female,35,953,1
10907,Male,39,321,3
10908,Male,65,116,1
10909,Female,67,951,4
10910,Male,49,681,4
10911,Male,66,553,3
10912,Male,38,881,3
10913,Male,33,278,5
10914,Female,25,304,4
10915,Male,52,629,4
10916,Female,53,804,2
10917,Male,67,91,3
10918,Non-Binary,22,450,2
10919,Male,64,78,5
10920,Non-Binary,26,557,1
10921,Male,63,247,3
10922,Female,33,720,4
10923,Non-Binary,55,343,2
10924,Female,37,962,5
10925,Female,42,990,3
10926,Non-Binary,28,835,2
10927,Non-Binary,22,28,5
10928,Non-Binary,66,148,1
10929,Female,38,356,5
10930,Non-Binary,24,892,4
10931,Non-Binary,56,999,1
10932,Male,29,353,3
10933,Non-Binary,58,151,3
10934,Non-Binary,51,142,4
10935,Non-Binary,39,588,2
10936,Female,35,502,4
10937,Male,33,903,4
10938,Female,26,187,1
10939,Non-Binary,26,84,3
10940,Male,65,245,1
10941,Female,42,292,4
10942,Female,18,373,3
10943,Non-Binary,57,788,1
10944,Female,38,454,2
10945,Male,32,280,1
10946,Male,37,583,2
10947,Female,32,250,2
10948,Male,70,562,3
10949,Non-Binary,60,408,2
10950,Female,37,725,2
10951,Female,37,932,3
10952,Non-Binary,18,453,3
10953,Female,35,97,1
10954,Non-Binary,47,472,5
10955,Female,56,701,3
10956,Non-Binary,69,933,1
10957,Male,47,239,1
10958,Male,29,495,2
10959,Female,22,914,4
10960,Male,69,330,4
10961,Non-Binary,45,172,3
10962,Non-Binary,25,626,3
10963,Male,37,438,1
10964,Female,39,634,5
10965,Female,56,32,3
10966,Female,21,673,1
10967,Female,22,902,4
10968,Female,60,236,3
10969,Female,19,836,5
10970,Male,36,450,1
10971,Female,51,28,4
10972,Non-Binary,63,187,1
10973,Male,25,628,4
10974,Non-Binary,66,289,5
10975,Non-Binary,30,190,3
10976,Male,34,779,2
10977,Male,37,657,3
10978,Male,69,577,5
10979,Female,45,740,5
10980,Female,68,980,1
10981,Non-Binary,29,84,4
10982,Male,39,51,3
10983,Non-Binary,70,380,3
10984,Non-Binary,19,539,4
10985,Non-Binary,62,928,1
10986,Non-Binary,59,618,3
10987,Male,27,993,1
10988,Non-Binary,66,978,4
10989,Female,29,117,4
10990,Male,56,915,5
10991,Female,19,341,1
10992,Non-Binary,46,491,3
10993,Non-Binary,18,739,1
10994,Non-Binary,63,805,2
10995,Female,60,56,1
10996,Non-Binary,45,275,3
10997,Non-Binary,51,109,3
10998,Female,59,142,3
10999,Male,38,470,3
11000,Male,31,252,5
11001,Male,65,723,4
11002,Non-Binary,41,193,5
11003,Male,52,151,3
11004,Male,21,774,1
11005,Male,57,456,3
11006,Male,61,235,4
11007,Male,21,286,1
11008,Female,53,690,2
11009,Non-Binary,69,775,3
11010,Non-Binary,45,531,5
11011,Male,24,96,2
11012,Non-Binary,25,509,5
11013,Non-Binary,52,522,2
11014,Male,41,879,2
11015,Non-Binary,23,373,1
11016,Female,30,598,4
11017,Male,41,236,5
11018,Female,68,218,5
11019,Female,22,980,2
11020,Female,33,925,5
11021,Female,35,738,5
11022,Non-Binary,26,711,2
11023,Non-Binary,28,94,1
11024,Non-Binary,60,797,5
11025,Non-Binary,65,829,1
11026,Male,38,925,4
11027,Non-Binary,26,583,5
11028,Non-Binary,43,301,3
11029,Non-Binary,40,60,4
11030,Female,59,270,4
11031,Male,48,127,4
11032,Non-Binary,46,526,5
11033,Female,63,908,2
11034,Female,57,539,2
11035,Male,22,323,3
11036,Non-Binary,40,390,3
11037,Female,43,682,3
11038,Non-Binary,49,878,5
11039,Non-Binary,47,142,2
11040,Non-Binary,59,75,1
11041,Non-Binary,25,825,3
11042,Non-Binary,48,687,1
11043,Non-Binary,62,81,4
11044,Female,62,286,5
11045,Male,38,508,4
11046,Male,38,735,2
11047,Female,20,321,5
11048,Female,28,127,1
11049,Female,42,853,2
11050,Female,70,445,3
11051,Non-Binary,66,527,4
11052,Non-Binary,21,943,3
11053,Non-Binary,50,972,5
11054,Male,45,826,4
11055,Non-Binary,29,284,4
11056,Female,58,548,5
11057,Non-Binary,64,805,1
11058,Female,52,89,2
11059,Female,28,187,1
11060,Non-Binary,70,627,3
11061,Male,65,817,4
11062,Non-Binary,50,200,4
11063,Female,42,34,2
11064,Male,69,312,5
11065,Male,23,589,5
11066,Male,21,65,1
11067,Male,26,927,3
11068,Non-Binary,57,569,3
11069,Female,28,10,1
11070,Male,36,170,5
11071,Female,58,121,4
11072,Male,62,483,4
11073,Male,36,752,2
11074,Male,37,980,1
11075,Non-Binary,37,435,5
11076,Non-Binary,50,820,5
11077,Female,36,102,1
11078,Male,53,815,4
11079,Male,55,506,2
11080,Male,55,519,2
11081,Non-Binary,68,0,1
11082,Non-Binary,45,652,2
11083,Male,20,193,3
11084,Male,45,569,1
11085,Female,27,27,4
11086,Male,26,95,4
11087,Male,56,410,4
11088,Female,38,456,2
11089,Male,44,959,1
11090,Female,30,599,5
11091,Male,25,230,4
11092,Female,42,413,5
11093,Male,42,8,3
11094,Male,45,808,1
11095,Female,30,235,5
11096,Female,68,800,5
11097,Male,43,927,3
11098,Female,56,532,5
11099,Female,30,180,4
11100,Non-Binary,28,155,4
11101,Non-Binary,42,96,1
11102,Male,48,426,1
11103,Non-Binary,22,404,4
11104,Non-Binary,30,791,4
11105,Non-Binary,46,53,3
11106,Male,49,529,3
11107,Male,62,72,2
11108,Non-Binary,61,71,1
11109,Non-Binary,22,568,1
11110,Male,22,330,3
11111,Male,22,218,5
11112,Male,43,224,4
11113,Non-Binary,50,557,4
11114,Male,67,398,2
11115,Non-Binary,43,95,2
11116,Non-Binary,29,158,3
11117,Non-Binary,46,481,3
11118,Male,41,11,4
11119,Male,57,924,5
11120,Non-Binary,44,948,1
11121,Non-Binary,46,768,5
11122,Non-Binary,32,504,5
11123,Non-Binary,54,841,5
11124,Female,37,264,3
11125,Female,35,883,4
11126,Non-Binary,55,669,1
11127,Female,53,765,4
11128,Female,39,551,5
11129,Non-Binary,23,557,2
11130,Female,44,316,5
11131,Male,56,381,3
11132,Male,20,437,1
11133,Female,51,204,3
11134,Non-Binary,30,757,5
11135,Male,39,225,1
11136,Male,19,571,1
11137,Non-Binary,38,549,5
11138,Female,29,344,3
11139,Non-Binary,62,724,1
11140,Male,57,419,2
11141,Non-Binary,70,294,2
11142,Male,57,482,3
11143,Male,56,169,5
11144,Non-Binary,66,529,1
11145,Non-Binary,56,284,2
11146,Non-Binary,28,456,1
11147,Male,19,536,5
11148,Non-Binary,43,236,5
11149,Male,41,468,5
11150,Non-Binary,34,759,1
11151,Female,27,57,2
11152,Male,59,29,2
11153,Male,26,426,5
11154,Non-Binary,47,812,4
11155,Non-Binary,54,208,1
11156,Male,29,867,3
11157,Female,33,684,1
11158,Non-Binary,27,17,4
11159,Male,69,557,1
11160,Non-Binary,37,203,2
11161,Non-Binary,19,838,4
11162,Female,53,77,3
11163,Male,18,553,4
11164,Female,26,134,3
11165,Non-Binary,45,261,4
11166,Female,20,461,3
11167,Female,42,290,3
11168,Female,42,112,1
11169,Female,32,133,2
11170,Non-Binary,42,953,5
11171,Non-Binary,59,242,4
11172,Non-Binary,62,959,5
11173,Male,25,85,1
11174,Female,67,421,2
11175,Female,51,663,2
11176,Non-Binary,40,769,4
11177,Female,25,729,1
11178,Non-Binary,25,666,2
11179,Non-Binary,20,99,3
11180,Female,63,57,3
11181,Non-Binary,43,922,2
11182,Female,32,975,4
11183,Male,32,804,3
11184,Male,47,624,1
11185,Non-Binary,25,373,5
11186,Male,52,985,4
11187,Female,33,697,2
11188,Non-Binary,55,902,1
11189,Male,32,82,4
11190,Female,64,798,4
11191,Female,42,203,5
11192,Female,24,102,5
11193,Non-Binary,57,245,1
11194,Female,19,434,1
11195,Non-Binary,49,368,1
11196,Non-Binary,32,696,4
11197,Non-Binary,21,801,2
11198,Female,46,362,4
11199,Male,40,517,4
11200,Non-Binary,63,45,5
11201,Female,61,613,1
11202,Male,65,565,1
11203,Male,56,669,3
11204,Male,46,787,3
11205,Non-Binary,27,22,4
11206,Non-Binary,19,181,3
11207,Female,64,418,2
11208,Female,27,65,1
11209,Male,23,93,1
11210,Female,48,305,3
